"","gs","uniqueID","sc","year","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","detby","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code","plant_genus_2013","plant_species_2013","plant_genus","plant_species","genus_species","planted","coll","lat","lon","spec_notes","plant_check1","plant_check2","error_redo","problem.","meanIT","meantongue"
"231","Bombus_griseocollis","NAT.CIG2012_0166","2012_ABC",2012,1,"6/19/12","AB","AM",1,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"232","Bombus_griseocollis","NAT.CIG2012_0167","2012_ABC",2012,1,"6/19/12","AB","AM",1,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"233","Bombus_griseocollis","NAT.CIG2012_0221","2012_ABT",2012,2,"7/9/12","AB","AM",2,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"234","Bombus_griseocollis","NAT.CIG2012_0616","2012_MAT",2012,2,"6/28/12","MA","AM",3,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"235","Bombus_griseocollis","NAT.CIG2012_0576","2012_MAT",2012,2,"6/28/12","MA","PM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"236","Bombus_griseocollis","NAT.CIG2012_0296","2012_ROC",2012,2,"6/26/12","RO","PM",4,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"237","Bombus_griseocollis","NAT.CIG2012_0351","2012_ROC",2012,2,"6/26/12","RO","PM",4,"C","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"238","Bombus_griseocollis","NAT.CIG2012_0252","2012_ALT",2012,3,"7/27/12","AL","PM",3,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",40.926863,-74.813052,"",NA,"","","",4.992607843,9.971809194
"239","Bombus_griseocollis","NAT.CIG2012_0353","2012_ROC",2012,2,"6/26/12","RO","PM",4,"C","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"240","Bombus_griseocollis","NAT.CIG2012_0254","2012_ALT",2012,3,"7/27/12","AL","PM",3,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",40.926863,-74.813052,"",NA,"","","",4.992607843,9.971809194
"241","Bombus_griseocollis","NAT.CIG2012_0239","2012_ABT",2012,2,"7/9/12","AB","PM",1,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"242","Bombus_griseocollis","NAT.CIG2012_0165","2012_ABC",2012,1,"6/19/12","AB","AM",1,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"243","Bombus_griseocollis","NAT.CIG2012_0606","2012_MAT",2012,1,"6/14/12","MA","AM",2,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"TRRE3","Trifolium","repens","Trifolium","repens","Trifolium_repens","no","JWB",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"244","Bombus_griseocollis","NAT.CIG2012_0279","2012_ROC",2012,2,"6/26/12","RO","AM",4,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"245","Bombus_griseocollis","NAT.CIG2012_0283","2012_ROC",2012,2,"6/26/12","RO","PM",3,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"246","Bombus_griseocollis","NAT.CIG2012_0583","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"247","Bombus_griseocollis","NAT.CIG2012_0622","2012_MAT",2012,2,"6/28/12","MA","PM",3,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"248","Bombus_griseocollis","NAT.CIG2012_0157","2012_ABC",2012,1,"6/19/12","AB","AM",2,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","DPC",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"249","Bombus_griseocollis","NAT.CIG2012_0620","2012_MAT",2012,2,"6/28/12","MA","PM",3,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"250","Bombus_griseocollis","NAT.CIG2012_0240","2012_ABT",2012,2,"7/9/12","AB","PM",3,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"251","Bombus_griseocollis","NAT.CIG2012_0232","2012_ABT",2012,2,"7/9/12","AB","PM",1,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"252","Bombus_griseocollis","NAT.CIG2012_0233","2012_ABT",2012,2,"7/9/12","AB","PM",1,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"253","Bombus_griseocollis","NAT.CIG2012_0345","2012_ROC",2012,2,"6/26/12","RO","AM",4,"C","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"254","Bombus_griseocollis","NAT.CIG2012_0558","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"255","Bombus_griseocollis","NAT.CIG2012_0246","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"256","Bombus_griseocollis","NAT.CIG2012_0236","2012_ABT",2012,2,"7/9/12","AB","PM",1,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"257","Bombus_griseocollis","NAT.CIG2012_0597","2012_MAT",2012,1,"6/14/12","MA","AM",4,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASTU","Asclepias","tuberosa","Asclepias","tuberosa","Asclepias_tuberosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"258","Bombus_griseocollis","NAT.CIG2012_0206","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"259","Bombus_griseocollis","NAT.CIG2012_0618","2012_MAT",2012,2,"6/28/12","MA","AM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","JWB",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"260","Bombus_griseocollis","NAT.CIG2012_0572","2012_MAT",2012,2,"6/28/12","MA","PM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"HEHE5","Heliopsis","helianthoides","Heliopsis","helianthoides","Heliopsis_helianthoides","yes","BGJ",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"261","Bombus_griseocollis","NAT.CIG2012_0586","2012_BWT",2012,1,"6/15/12","BW","AM",3,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","DPC",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194
"262","Bombus_griseocollis","NAT.CIG2012_0196","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"263","Bombus_griseocollis","NAT.CIG2012_0361","2012_ROT",2012,1,"6/1/12","RO","PM",3,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","GKN",40.884492,-75.012517,"",NA,"","","",4.992607843,9.971809194
"264","Bombus_griseocollis","NAT.CIG2012_0280","2012_ROC",2012,2,"6/26/12","RO","AM",4,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"265","Bombus_griseocollis","NAT.CIG2012_0208","2012_ABC",2012,1,"6/19/12","AB","PM",1,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",39.772882,-74.772184,"",NA,"","","",4.992607843,9.971809194
"266","Bombus_griseocollis","NAT.CIG2012_0273","2012_BWT",2012,3,"8/7/12","BW","PM",4,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194
"267","Bombus_griseocollis","NAT.CIG2012_0335","2012_ABT",2012,2,"7/9/12","AB","PM",3,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"268","Bombus_griseocollis","NAT.CIG2012_0253","2012_ALT",2012,3,"7/27/12","AL","PM",3,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",40.926863,-74.813052,"",NA,"","","",4.992607843,9.971809194
"269","Bombus_griseocollis","NAT.CIG2012_0304","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","L","Bombus","griseocollis","","q","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"270","Bombus_griseocollis","NAT.CIG2012_0575","2012_MAT",2012,2,"6/28/12","MA","PM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"271","Bombus_griseocollis","NAT.CIG2012_0596","2012_MAT",2012,1,"6/14/12","MA","AM",4,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"ASTU","Asclepias","tuberosa","Asclepias","tuberosa","Asclepias_tuberosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"272","Bombus_griseocollis","NAT.CIG2012_0366","2012_ROT",2012,1,"5/31/12","RO","AM",1,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"TRRE3","Trifolium","repens","Trifolium","repens","Trifolium_repens","no","JWB",40.884492,-75.012517,"",NA,"","","",4.992607843,9.971809194
"273","Bombus_griseocollis","NAT.CIG2012_0291","2012_ROC",2012,2,"6/26/12","RO","PM",4,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"274","Bombus_griseocollis","NAT.CIG2012_0297","2012_ROC",2012,2,"6/26/12","RO","PM",4,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"275","Bombus_griseocollis","NAT.CIG2012_0281","2012_ROC",2012,2,"6/26/12","RO","AM",4,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"276","Bombus_griseocollis","NAT.CIG2012_0235","2012_ABT",2012,2,"7/9/12","AB","PM",1,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"277","Bombus_griseocollis","NAT.CIG2012_0295","2012_ROC",2012,2,"6/26/12","RO","PM",4,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"278","Bombus_griseocollis","NAT.CIG2012_0284","2012_ROC",2012,2,"6/26/12","RO","PM",3,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"279","Bombus_griseocollis","NAT.CIG2012_0613","2012_MAT",2012,2,"6/28/12","MA","AM",3,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"280","Bombus_griseocollis","NAT.CIG2012_0220","2012_ABT",2012,2,"7/9/12","AB","AM",2,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"281","Bombus_griseocollis","NAT.CIG2012_0303","2012_ABT",2012,2,"7/9/12","AB","PM",3,"T","R","Bombus","griseocollis","","q","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","BGJ",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"282","Bombus_griseocollis","NAT.CIG2012_0594","2012_BWT",2012,2,"7/2/12","BW","AM",2,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.536073,-74.932563,"",NA,"","","",4.992607843,9.971809194
"283","Bombus_griseocollis","NAT.CIG2012_0257","2012_ALT",2012,3,"7/27/12","AL","PM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",40.926863,-74.813052,"",NA,"","","",4.992607843,9.971809194
"284","Bombus_griseocollis","NAT.CIG2012_0294","2012_ROC",2012,2,"6/26/12","RO","PM",4,"C","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"285","Bombus_griseocollis","NAT.CIG2012_0614","2012_MAT",2012,2,"6/28/12","MA","AM",3,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"286","Bombus_griseocollis","NAT.CIG2012_0285","2012_ROC",2012,2,"6/26/12","RO","PM",3,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"287","Bombus_griseocollis","NAT.CIG2012_0590","2012_BWT",2012,1,"6/15/12","BW","PM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",4.992607843,9.971809194
"288","Bombus_griseocollis","NAT.CIG2012_0357","2012_ROT",2012,1,"5/31/12","RO","AM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"CECY2","Centaurea","cyanus","Centaurea","cyanus","Centaurea_cyanus","yes","GKN",40.884492,-75.012517,"",NA,"","","",4.992607843,9.971809194
"289","Bombus_griseocollis","NAT.CIG2012_0364","2012_ROT",2012,1,"5/31/12","RO","AM",4,"T","L","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"TRRE3","Trifolium","repens","Trifolium","repens","Trifolium_repens","no","GKN",40.884492,-75.012517,"",NA,"","","",4.992607843,9.971809194
"290","Bombus_griseocollis","NAT.CIG2012_0567","2012_MAT",2012,1,"6/14/12","MA","AM",3,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"291","Bombus_griseocollis","NAT.CIG2012_0573","2012_MAT",2012,2,"6/28/12","MA","PM",2,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"HEHE5","Heliopsis","helianthoides","Heliopsis","helianthoides","Heliopsis_helianthoides","yes","BGJ",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"292","Bombus_griseocollis","NAT.CIG2012_0292","2012_ROC",2012,2,"6/26/12","RO","PM",4,"C","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"ASSY","Asclepias","syriaca","Asclepias","syriaca","Asclepias_syriaca","no","GKN",40.885194,-75.013669,"",NA,"","","",4.992607843,9.971809194
"293","Bombus_griseocollis","NAT.CIG2012_0605","2012_MAT",2012,1,"6/14/12","MA","PM",1,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"TRPR2","Trifolium","pratense","Trifolium","pratense","Trifolium_pratense","no","BGJ",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"294","Bombus_griseocollis","NAT.CIG2012_0219","2012_ABT",2012,2,"7/9/12","AB","AM",2,"T","L","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"295","Bombus_griseocollis","NAT.CIG2012_0615","2012_MAT",2012,2,"6/28/12","MA","AM",3,"T","R","Bombus","griseocollis","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.263113,-74.719499,"",NA,"","","",4.992607843,9.971809194
"296","Bombus_griseocollis","NAT.CIG2012_0245","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"297","Bombus_griseocollis","NAT.CIG2012_0243","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
"298","Bombus_griseocollis","NAT.CIG2012_0244","2012_ABT",2012,2,"7/9/12","AB","PM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","yes","DPC",39.780504,-74.767308,"",NA,"","","",4.992607843,9.971809194
