"","genus_species","gs","uniqueID","sc","year","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","detby","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code.x","plant_genus_2013","plant_species_2013","plant_genus.x","plant_species.x","planted","coll","lat","lon","spec_notes","plant_check1","plant_check2","error_redo","problem.","meanIT","meantongue","plant_code.y","depth","width","plant_genus.y","plant_species.y"
"1401","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1294","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1402","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1302","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","L","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1403","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1307","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1404","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1288","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","L","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1405","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1311","2012_ALC",2012,3,"7/27/12","AL","PM",3,"C","L","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1406","Vernonia_noveboracensis","Bombus_impatiens","NAT.CIG2012_0390","2012_ALC",2012,3,"7/27/12","AL","AM",2,"C","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",4.930735632,9.853144515,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1407","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1296","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1408","Vernonia_noveboracensis","Melissodes_subillata","NAT.CIG2012_1321","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Melissodes","subillata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.634846154,5.398892191,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1409","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1290","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","L","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1410","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1293","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1411","Vernonia_noveboracensis","Peponapis_pruinosa","NAT.CIG2012_1332","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","R","Peponapis","pruinosa","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",3.510055556,7.110187184,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1412","Vernonia_noveboracensis","Ceratina_calcarata_dupla_mikmaqi","NAT.CIG2012_0726","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Ceratina","calcarata_dupla_mikmaqi","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",1.433914286,3.010522431,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1413","Vernonia_noveboracensis","Halictus_ligatus_poeyi","NAT.CIG2012_0863","2012_ALC",2012,3,"7/27/12","AL","AM",1,"C","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",1.700098312,2.296858078,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1414","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1299","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","L","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1415","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1292","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1416","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1306","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1417","Vernonia_noveboracensis","Augochlora_pura","NAT.CIG2012_0039","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","R","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",1.64183871,2.22124446,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1418","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1305","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1419","Vernonia_noveboracensis","Ceratina_calcarata_dupla_mikmaqi","NAT.CIG2012_0728","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","R","Ceratina","calcarata_dupla_mikmaqi","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",1.433914286,3.010522431,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1420","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1303","2012_ALC",2012,3,"7/27/12","AL","PM",4,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1421","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1309","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","L","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1422","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1304","2012_ALC",2012,3,"7/27/12","AL","AM",2,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1423","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1298","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","L","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1424","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1308","2012_ALC",2012,3,"7/27/12","AL","AM",1,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1425","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1300","2012_ALC",2012,3,"7/27/12","AL","PM",3,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1426","Vernonia_noveboracensis","Ceratina_calcarata_dupla_mikmaqi","NAT.CIG2012_0727","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","L","Ceratina","calcarata_dupla_mikmaqi","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",1.433914286,3.010522431,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1427","Vernonia_noveboracensis","Ceratina_calcarata_dupla_mikmaqi","NAT.CIG2012_0680","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Ceratina","calcarata_dupla_mikmaqi","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","DPC",40.92378,-74.813615,"",1,"","","",1.433914286,3.010522431,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1428","Vernonia_noveboracensis","Augochlora_pura","NAT.CIG2012_0038","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","R","Augochlora","pura","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",1.64183871,2.22124446,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1429","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1297","2012_ALC",2012,3,"7/27/12","AL","AM",1,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1430","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1295","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1431","Vernonia_noveboracensis","Melissodes_denticulata","NAT.CIG2012_1291","2012_ALC",2012,3,"7/27/12","AL","PM",4,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846,"VENO",2.935896693,0.600304978,"Vernonia","noveboracensis"
"1432","Solanum_carolinense","Bombus_impatiens","NAT.CIG2012_0487","2012_DEC",2012,4,"8/31/12","DF","AM",1,"C","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"SOCA3","Solanum","carolinense","Solanum","carolinense","no","GKN",39.919101,-74.790498,"",NA,"","","",4.930735632,9.853144515,"SOCA3",0,0,"Solanum","carolinense"
"1433","Solanum_carolinense","Bombus_impatiens","NAT.CIG2012_0488","2012_DEC",2012,4,"8/31/12","DF","AM",4,"C","R","Bombus","impatiens","","f","J.Ascher","","0000-00-00","bee",NA,"SOCA3","Solanum","carolinense","Solanum","carolinense","no","BGJ",39.919101,-74.790498,"",NA,"","","",4.930735632,9.853144515,"SOCA3",0,0,"Solanum","carolinense"
"1434","Solanum_carolinense","Lasioglossum_truncatum","NAT.CIG2012_1210","2012_ROC",2012,2,"6/26/12","RO","AM",1,"C","R","Lasioglossum","truncatum","","f","J.Gibbs","","0000-00-00","bee",NA,"SOCA3","Solanum","carolinense","Solanum","carolinense","no","BGJ",40.885194,-75.013669,"",NA,"","","",1.635,2.212361709,"SOCA3",0,0,"Solanum","carolinense"
"1435","Achillea_millefolium","","NAT.CIG2012_1581","2012_ROT",2012,2,"6/26/12","RO","PM",4,"T","L","","","","","J.Ascher","","0000-00-00","non-bee",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","no","GKN",40.884492,-75.012517,"",NA,"","","",NA,NA,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"1436","Achillea_millefolium","","NAT.CIG2012_1583","2012_ROT",2012,2,"6/26/12","RO","PM",4,"T","R","","","","","J.Ascher","","0000-00-00","non-bee",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","no","GKN",40.884492,-75.012517,"",NA,"","","",NA,NA,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"1437","Achillea_millefolium","Bombus_bimaculatus","NAT.CIG2012_0111","2012_ROT",2012,1,"5/31/12","RO","AM",4,"T","R","Bombus","bimaculatus","","m","J.Ascher","","0000-00-00","bee",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","yes","GKN",40.884492,-75.012517,"",NA,"","","",4.348418605,8.733286243,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"1438","Achillea_millefolium","Augochlorella_aurata","NAT.CIG2012_0067","2012_ROC",2012,3,"7/24/12","RO","AM",4,"C","L","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","no","GKN",40.885194,-75.013669,"",NA,"","","",1.488846154,2.022157213,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"1439","Achillea_millefolium","","NAT.CIG2012_1579","2012_ROT",2012,2,"6/26/12","RO","AM",2,"T","L","","","","","J.Ascher","","0000-00-00","non-bee",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","no","BGJ",40.884492,-75.012517,"",NA,"","","",NA,NA,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"1440","Achillea_millefolium","Cerceris_","NAT.CIG2012_0836","2012_MAC",2012,1,"6/14/12","MA","PM",4,"C","R","Cerceris","","","","J.Ascher","","0000-00-00","non-bee:_wasp",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","no","DPC",39.264481,-74.719008,"",NA,"","","",NA,NA,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"1441","Achillea_millefolium","","NAT.CIG2012_1580","2012_ROT",2012,2,"6/26/12","RO","PM",4,"T","L","","","","","J.Ascher","","0000-00-00","non-bee",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","no","GKN",40.884492,-75.012517,"",NA,"","","",NA,NA,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"1442","Achillea_millefolium","","NAT.CIG2012_1582","2012_ROT",2012,2,"6/26/12","RO","PM",4,"T","R","","","","","J.Ascher","","0000-00-00","other",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","no","GKN",40.884492,-75.012517,"",NA,"","NULL","",NA,NA,"ACMI2_d",0.951242993,0.357220761,"Achillea","millefolium"
"1443","Penstemon_digitalis","Bombus_bimaculatus","NAT.CIG2012_0132","2012_MAT",2012,1,"6/14/12","MA","AM",1,"T","R","Bombus","bimaculatus","","f","J.Ascher","","0000-00-00","bee",NA,"PEDI","Penstemon","digitalis","Penstemon","digitalis","yes","BGJ",39.263113,-74.719499,"",NA,"","","",4.348418605,8.733286243,"PEDI",7.287692308,2.466153846,"Penstemon","digitalis"
"1444","Cirsium_arvense","Augochlora_pura","NAT.CIG2012_0054","2012_ROC",2012,4,"8/24/12","RO","PM",3,"C","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Cirsium","arvense","no","BGJ",40.885194,-75.013669,"",1,"unknown plant sp","","",1.64183871,2.22124446,"CIAR4_d",9.401666667,0.87432011,"Cirsium","arvense"
"1445","Cirsium_arvense","Colletes_thoracicus","NAT.CIG2012_0847","2012_ROC",2012,1,"5/31/12","RO","PM",4,"C","L","Colletes","thoracicus","","","J.Ascher","","0000-00-00","bee",NA,"CIAR4","Cirsium","arvense","Cirsium","arvense","no","GKN",40.885194,-75.013669,"",NA,"","","",3.198791667,2.62594103,"CIAR4_d",9.401666667,0.87432011,"Cirsium","arvense"
"1446","Cirsium_arvense","Ceratina_calcarata_dupla_mikmaqi","NAT.CIG2012_0720","2012_ROC",2012,4,"8/24/12","RO","AM",3,"C","L","Ceratina","calcarata_dupla_mikmaqi","","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Cirsium","arvense","no","BGJ",40.885194,-75.013669,"",1,"unknown plant sp","","",1.433914286,3.010522431,"CIAR4_d",9.401666667,0.87432011,"Cirsium","arvense"
"1447","Cirsium_arvense","Augochlora_pura","NAT.CIG2012_0053","2012_ROC",2012,4,"8/24/12","RO","PM",3,"C","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Cirsium","arvense","no","BGJ",40.885194,-75.013669,"",1,"unknown plant sp","","",1.64183871,2.22124446,"CIAR4_d",9.401666667,0.87432011,"Cirsium","arvense"
"1448","Potentilla_recta","Halictus_ligatus_poeyi","NAT.CIG2012_1012","2012_ROC",2012,2,"6/26/12","RO","AM",2,"C","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"PORE5","Potentilla","recta","Potentilla","recta","no","BGJ",40.885194,-75.013669,"",NA,"","","",1.700098312,2.296858078,"PORE5",0,0,"Potentilla","recta"
"1449","Hypericum_canadense","Lasioglossum_coreopsis","NAT.CIG2012_1189","2012_MAC",2012,3,"8/8/12","MA","AM",4,"C","R","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"HYCA7","Hypericum","canadense","Hypericum","canadense","no","BGJ",39.264481,-74.719008,"",1,"","","",0.911375,1.262374791,"HYCA7",0,0,"Hypericum","canadense"
"1450","Hypericum_canadense","Halictus_ligatus_poeyi","NAT.CIG2012_0986","2012_MAC",2012,3,"8/8/12","MA","AM",4,"C","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"HYCA7","Hypericum","canadense","Hypericum","canadense","no","BGJ",39.264481,-74.719008,"",1,"","","",1.700098312,2.296858078,"HYCA7",0,0,"Hypericum","canadense"
"1451","Solidago_species","Lasioglossum_versatum","NAT.CIG2012_1169","2012_ROT",2012,4,"8/24/12","RO","PM",4,"T","L","Lasioglossum","versatum","","m","J.Gibbs","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","yes","GKN",40.884492,-75.012517,"",1,"unknown plant sp","","",1.27832,1.746839834,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1452","Solidago_species","Hylaeus_affinis_modestus","NAT.CIG2012_1079","2012_ROC",2012,4,"8/24/12","RO","PM",1,"C","R","Hylaeus","affinis_modestus","","","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","no","JWB",40.885194,-75.013669,"",1,"unknown plant sp","","not collected and there are a couple solidagos at RO. Could be juncea or gigantea",1.216454545,1.037983623,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1453","Solidago_species","Lasioglossum_versatum","NAT.CIG2012_1171","2012_ROT",2012,4,"8/24/12","RO","PM",2,"T","L","Lasioglossum","versatum","","m","J.Gibbs","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","yes","GKN",40.884492,-75.012517,"",1,"unknown plant sp","","",1.27832,1.746839834,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1454","Solidago_species","Lasioglossum_versatum","NAT.CIG2012_1170","2012_ROT",2012,4,"8/24/12","RO","PM",2,"T","L","Lasioglossum","versatum","","m","J.Gibbs","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","yes","GKN",40.884492,-75.012517,"",1,"unknown plant sp","","",1.27832,1.746839834,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1455","Solidago_species","Augochlora_pura","NAT.CIG2012_0055","2012_ROT",2012,4,"8/24/12","RO","PM",2,"T","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","yes","GKN",40.884492,-75.012517,"",1,"unknown plant sp","","",1.64183871,2.22124446,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1456","Solidago_species","Augochlora_pura","NAT.CIG2012_0051","2012_ROC",2012,4,"8/24/12","RO","PM",4,"C","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","no","GKN",40.885194,-75.013669,"",1,"unknown plant sp","","not collected and there are a couple solidagos at RO. Could be juncea or gigantea",1.64183871,2.22124446,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1457","Solidago_species","Augochlora_pura","NAT.CIG2012_0052","2012_ROC",2012,4,"8/24/12","RO","PM",4,"C","R","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","no","GKN",40.885194,-75.013669,"",1,"unknown plant sp","","not collected and there are a couple solidagos at RO. Could be juncea or gigantea",1.64183871,2.22124446,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1458","Solidago_species","Lasioglossum_versatum","NAT.CIG2012_1166","2012_ROT",2012,4,"8/24/12","RO","PM",2,"T","L","Lasioglossum","versatum","","m","J.Gibbs","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","yes","GKN",40.884492,-75.012517,"",1,"unknown plant sp","","",1.27832,1.746839834,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1459","Solidago_species","Lasioglossum_versatum","NAT.CIG2012_1167","2012_ROT",2012,4,"8/24/12","RO","PM",4,"T","L","Lasioglossum","versatum","","m","J.Gibbs","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","yes","GKN",40.884492,-75.012517,"",1,"unknown plant sp","","",1.27832,1.746839834,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1460","Solidago_species","Lasioglossum_versatum","NAT.CIG2012_1168","2012_ROT",2012,4,"8/24/12","RO","PM",4,"T","L","Lasioglossum","versatum","","m","J.Gibbs","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","yes","GKN",40.884492,-75.012517,"",1,"unknown plant sp","","",1.27832,1.746839834,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1461","Solidago_species","","NAT.CIG2012_1546","2012_ROC",2012,4,"8/24/12","RO","AM",1,"C","R","","","","","J.Ascher","","0000-00-00","non-bee",NA,"Solidago- RO (4)","0","0","Solidago","species","no","JWB",40.885194,-75.013669,"",1,"","","not collected and there are a couple solidagos at RO. Could be juncea or gigantea",NA,NA,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1462","Solidago_species","Augochlora_pura","NAT.CIG2012_0050","2012_ROC",2012,4,"8/24/12","RO","AM",4,"C","L","Augochlora","pura","pura","f","J.Ascher","","0000-00-00","bee",NA,"0","unknown","unknown","Solidago","species","no","GKN",40.885194,-75.013669,"",1,"unknown plant sp","","not collected and there are a couple solidagos at RO. Could be juncea or gigantea",1.64183871,2.22124446,"solidagospecies",2.132178368,0.601128169,"Solidago","species"
"1463","Plantago_lanceolata","Lasioglossum_versatum","NAT.CIG2012_1215","2012_ROT",2012,4,"8/24/12","RO","AM",2,"T","L","Lasioglossum","versatum","","f","J.Gibbs","","0000-00-00","bee",NA,"PLLA","Plantago","lanceolata","Plantago","lanceolata","no","GKN",40.884492,-75.012517,"",NA,"","","",1.27832,1.746839834,"PLLA",1.198793259,0.309179205,"Plantago","lanceolata"
"1464","Plantago_lanceolata","Lasioglossum_truncatum","NAT.CIG2012_1158","2012_ROT",2012,2,"6/26/12","RO","AM",4,"T","R","Lasioglossum","truncatum","","f","J.Gibbs","","0000-00-00","bee",NA,"PLLA","Plantago","lanceolata","Plantago","lanceolata","no","GKN",40.884492,-75.012517,"",NA,"","","",1.635,2.212361709,"PLLA",1.198793259,0.309179205,"Plantago","lanceolata"
"1465","Lysimachia_punctata","Ceratina_strenua","NAT.CIG2012_0778","2012_ALC",2012,2,"6/27/12","AL","AM",3,"C","L","Ceratina","strenua","","f","J.Ascher","","0000-00-00","bee",NA,"LYPU2","Lysimachia","punctata","Lysimachia","punctata","no","DPC",40.92378,-74.813615,"",NA,"","","",0.98225,2.093691835,"LYPU2",0,0,"Lysimachia","punctata"
"1466","Lysimachia_punctata","Lasioglossum_ephialtum","NAT.CIG2012_1112","2012_ALC",2012,2,"6/27/12","AL","AM",3,"C","L","Lasioglossum","ephialtum","","f","J.Gibbs","","0000-00-00","bee",NA,"LYPU2","Lysimachia","punctata","Lysimachia","punctata","no","DPC",40.92378,-74.813615,"",NA,"LYTE2_Lysimachia terrestris","Lysimachia terrestris","",1.23122738,1.685015191,"LYPU2",0,0,"Lysimachia","punctata"
"1467","Lysimachia_punctata","Ceratina_strenua","NAT.CIG2012_0777","2012_ALC",2012,2,"6/27/12","AL","AM",3,"C","L","Ceratina","strenua","","f","J.Ascher","","0000-00-00","bee",NA,"LYPU2","Lysimachia","punctata","Lysimachia","punctata","no","DPC",40.92378,-74.813615,"",NA,"","","",0.98225,2.093691835,"LYPU2",0,0,"Lysimachia","punctata"
