uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,
XCIG2013_5697,2013_URWAT,2013,4,10/1/13,URWA,PM,2,T,,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Shiny_black_butt_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,Symphyotrichum_racemosum,no,MR,40.703892,-74.700793,,1,,,
XCIG2013_5698,2013_URWAT,2013,4,10/1/13,URWA,PM,2,T,,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Golden_black_striped_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,Symphyotrichum_racemosum,no,MR,40.703892,-74.700793,,1,,,
XCIG2013_5700,2013_URWAC,2013,4,10/1/13,URWA,AM,1,C,,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Black_spots_brown_butt_fly__,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,MR,40.701794,-74.700673,,1,,,
XCIG2013_5701,2013_URWAC,2013,4,10/1/13,URWA,PM,1,C,,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Shiny_black_butt_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,Symphyotrichum_racemosum,no,MR,40.701794,-74.700673,,1,,,
XCIG2013_5702,2013_URWAC,2013,4,10/1/13,URWA,PM,1,C,,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Golden_black_striped_fly___,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,Symphyotrichum_racemosum,no,MR,40.701794,-74.700673,,1,,,
XCIG2013_5703,2013_URWAT,2013,4,10/1/13,URWA,AM,2,T,,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Black_butt_brown_stripes_fly__,SYRA5,Symphyotrichum,racemosum,Symphyotrichum,racemosum,Symphyotrichum_racemosum,no,MR,40.703892,-74.700793,,1,,NULL,
XCIG2013_6424,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,Prunella_vulgaris,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6425,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,Prunella_vulgaris,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6426,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,Prunella_vulgaris,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6427,2013_URWAC,2013,3,8/15/13,URWA,AM,1,C,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,Prunella_vulgaris,no,AC,40.701794,-74.700673,,NULL,,,
XCIG2013_6439,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Augochlora,pura,Augochlora_pura,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,AC,40.701794,-74.700673,,NULL,,,
XCIG2013_6440,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Halictus,ligatus,Halictus_ligatus,,m,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,AC,40.701794,-74.700673,,NULL,,,
XCIG2013_6451,2013_URWAC,2013,3,8/15/13,URWA,AM,1,C,,Lasioglossum,versatum,Lasioglossum_versatum,,f,J_Gibbs,,0000-00-00,bee,,OXST,Oxalis,stricta,Oxalis,stricta,Oxalis_stricta,no,AC,40.701794,-74.700673,,NULL,,,
XCIG2013_6453,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,Prunella_vulgaris,no,MR,40.701794,-74.700673,,NULL,,ENTERED_as_T_but_actually,
XCIG2013_6454,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Ceratina,mikmaqi,Ceratina_mikmaqi,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,Prunella_vulgaris,no,MR,40.701794,-74.700673,,NULL,,ENTERED_as_T_but_actually,
XCIG2013_6459,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6460,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Hylaeus,modestus,Hylaeus_modestus,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6461,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Hylaeus,modestus,Hylaeus_modestus,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6462,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,unkown,unkown,unkown_unkown,,,,,0000-00-00,wasp,Pokey_black_butt_wasp___,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6463,2013_URWAC,2013,3,8/15/13,URWA,AM,2,C,,Lasioglossum,admirandum,Lasioglossum_admirandum,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6464,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Lasioglossum,versatum,Lasioglossum_versatum,,f,J_Gibbs,,0000-00-00,bee,,OXST,Oxalis,stricta,Oxalis,stricta,Oxalis_stricta,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6465,2013_URWAC,2013,3,8/15/13,URWA,AM,1,C,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,AC,40.701794,-74.700673,,NULL,,,
XCIG2013_6466,2013_URWAC,2013,3,8/15/13,URWA,AM,1,C,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,AC,40.701794,-74.700673,,NULL,,,
XCIG2013_6479,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Augochlora,pura,Augochlora_pura,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6480,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6481,2013_URWAC,2013,3,8/15/13,URWA,PM,1,C,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,PRVU,Prunella,vulgaris,Prunella,vulgaris,Prunella_vulgaris,no,AC,40.701794,-74.700673,,NULL,,,
XCIG2013_6493,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Sphecodes,dichrous,Sphecodes_dichrous,,m,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6494,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Hylaeus,modestus,Hylaeus_modestus,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6495,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Hylaeus,modestus,Hylaeus_modestus,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_6496,2013_URWAC,2013,3,8/15/13,URWA,PM,2,C,,Hylaeus,modestus,Hylaeus_modestus,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,MR,40.701794,-74.700673,,NULL,,,
XCIG2013_2654,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,ERAN,Erigeron,annuus,Erigeron,annuus,Erigeron_annuus,no,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_2001,2013_ROT,2013,1,5/31/13,RO,AM,2,T,,Lasioglossum,trigeminum,Lasioglossum_trigeminum,,f,J_Gibbs,,0000-00-00,bee,,PLLA,Plantago,lanceolata,Plantago,lanceolata,Plantago_lanceolata,no,GP,40.884492,-75.012517,,NULL,,,
XCIG2013_2002,2013_ROT,2013,1,5/31/13,RO,PM,1,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_2003,2013_ROT,2013,1,5/31/13,RO,PM,1,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_2004,2013_ROT,2013,1,5/31/13,RO,PM,1,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_2005,2013_ROT,2013,1,5/31/13,RO,PM,1,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_2006,2013_ROT,2013,1,5/31/13,RO,PM,1,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_2007,2013_ROT,2013,1,5/31/13,RO,PM,1,T,,Andrena,fragilis_seeTN,Andrena_fragilis_seeTN,,f,J_Gibbs,cf,0000-00-00,bee,,CENU2,Cerastium,nutans,Cerastium,nutans,Cerastium_nutans,yes,SM,40.884492,-75.012517,det_not_100percent,NULL,,,
XCIG2013_2008,2013_ROT,2013,1,5/31/13,RO,PM,1,T,,Andrena,cressonii,Andrena_cressonii,,f,J_Gibbs,,0000-00-00,bee,,CENU2,Cerastium,nutans,Cerastium,nutans,Cerastium_nutans,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_2009,2013_ROT,2013,1,5/31/13,RO,PM,2,T,,Andrena,cressonii,Andrena_cressonii,,f,J_Gibbs,,0000-00-00,bee,,CENU2,Cerastium,nutans,Cerastium,nutans,Cerastium_nutans,yes,GP,40.884492,-75.012517,,NULL,,,
XCIG2013_2010,2013_ROT,2013,1,5/31/13,RO,PM,2,T,,Andrena,fragilis_seeTN,Andrena_fragilis_seeTN,,f,J_Gibbs,cf,0000-00-00,bee,,PLLA,Plantago,lanceolata,Plantago,lanceolata,Plantago_lanceolata,no,GP,40.884492,-75.012517,det_not_100percent,NULL,,,
XCIG2013_2011,2013_ROT,2013,1,5/31/13,RO,AM,1,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_2012,2013_ROT,2013,1,5/31/13,RO,AM,1,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_2013,2013_ROT,2013,1,5/31/13,RO,AM,1,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_2014,2013_ROT,2013,1,5/31/13,RO,PM,2,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,GP,40.884492,-75.012517,,NULL,,,
XCIG2013_2015,2013_ROT,2013,1,5/31/13,RO,PM,2,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,GP,40.884492,-75.012517,,NULL,,,
XCIG2013_2016,2013_ROT,2013,1,5/31/13,RO,AM,1,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,Leucanthemum_vulgare,yes,GP,40.884492,-75.012517,,NULL,,,
XCIG2013_2655,2013_BVT,2013,2,7/5/13,BW,PM,2,T,,Ceratina,calcarata,Ceratina_calcarata,,f,J_Gibbs,,0000-00-00,bee,,ERAN,Erigeron,annuus,Erigeron,annuus,Erigeron_annuus,no,MR,39.536073,-74.932563,,NULL,,,
XCIG2013_3472,2013_ROT,2013,2,6/27/13,RO,AM,2,T,,Augochlorella,aurata,Augochlorella_aurata,,f,J_Gibbs,,0000-00-00,bee,,ACMI2,Achillea,millefolium,Achillea,millefolium,Achillea_millefolium,yes,MR,40.884492,-75.012517,,NULL,,,
XCIG2013_3473,2013_ROT,2013,2,6/27/13,RO,AM,1,T,,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,CECY2,Centaurea,cyanus,Centaurea,cyanus,Centaurea_cyanus,yes,SM,40.884492,-75.012517,,1,,,
XCIG2013_3474,2013_ROT,2013,2,6/27/13,RO,AM,1,T,,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,CECY2,Centaurea,cyanus,Centaurea,cyanus,Centaurea_cyanus,yes,SM,40.884492,-75.012517,,1,,,
XCIG2013_3475,2013_ROC,2013,2,6/27/13,RO,AM,1,C,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MILKWEED,CHECK,CHECK,Asclepias,sp,Asclepias_sp,no,SM,40.885194,-75.013669,,3,,,
XCIG2013_3476,2013_ROC,2013,2,6/27/13,RO,AM,1,C,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MILKWEED,CHECK,CHECK,Asclepias,sp,Asclepias_sp,no,SM,40.885194,-75.013669,,3,,,
XCIG2013_3477,2013_ROC,2013,2,6/27/13,RO,AM,1,C,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MILKWEED,CHECK,CHECK,Asclepias,sp,Asclepias_sp,no,SM,40.885194,-75.013669,,3,,,
XCIG2013_3478,2013_ROC,2013,2,6/27/13,RO,AM,1,C,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MILKWEED,CHECK,CHECK,Asclepias,sp,Asclepias_sp,no,SM,40.885194,-75.013669,,3,,,
XCIG2013_3479,2013_ROC,2013,2,6/27/13,RO,AM,2,C,,Lasioglossum,versatum,Lasioglossum_versatum,,f,J_Gibbs,,0000-00-00,bee,,STUBBYMINT,CHECK,CHECK,STUBBYMINT,CHECK,STUBBYMINT_CHECK,no,MR,40.885194,-75.013669,,3,,,
XCIG2013_3480,2013_ROC,2013,2,6/27/13,RO,AM,1,C,,Heriades,carinatus,Heriades_carinatus,,f,J_Gibbs,,0000-00-00,bee,,CIAR4,Cirsium,arvense,Cirsium,arvense,Cirsium_arvense,no,SM,40.885194,-75.013669,syn._carinata,NULL,,,
XCIG2013_3481,2013_ROT,2013,2,6/27/13,RO,AM,1,T,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,DIAR,Dianthus,armeria,Dianthus,armeria,Dianthus_armeria,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_2699,2013_BVC,2013,2,7/5/13,BW,PM,1,C,,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Black_butt_red_spots_fly__,ERAN,Erigeron,annuus,Erigeron,annuus,Erigeron_annuus,no,JZ,39.536493,-74.934855,,NULL,,,
XCIG2013_3484,2013_ROT,2013,2,6/27/13,RO,PM,2,T,,Andrena,wilkella,Andrena_wilkella,,f,J_Gibbs,,0000-00-00,bee,,ACMI2,Achillea,millefolium,Achillea,millefolium,Achillea_millefolium,yes,MR,40.884492,-75.012517,,NULL,,,
XCIG2013_3485,2013_ROT,2013,2,6/27/13,RO,PM,2,T,,Halictus,confusus,Halictus_confusus,,f,J_Gibbs,,0000-00-00,bee,,ACMI2,Achillea,millefolium,Achillea,millefolium,Achillea_millefolium,yes,MR,40.884492,-75.012517,,NULL,,,
XCIG2013_3487,2013_ROC,2013,2,6/27/13,RO,PM,1,C,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,ASPU2,CHECK,CHECK,Asclepias,syriaca,Asclepias_syriaca,no,MR,40.885194,-75.013669,,3,,,
XCIG2013_3488,2013_ROC,2013,2,6/27/13,RO,PM,1,C,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,ASPU2,CHECK,CHECK,Asclepias,syriaca,Asclepias_syriaca,no,MR,40.885194,-75.013669,,3,,,
XCIG2013_3489,2013_ROT,2013,2,6/27/13,RO,PM,1,T,,Lasioglossum,tegulare,Lasioglossum_tegulare,,f,J_Gibbs,,0000-00-00,bee,,ACMI2,Achillea,millefolium,Achillea,millefolium,Achillea_millefolium,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_3490,2013_ROT,2013,2,6/27/13,RO,AM,2,T,,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,MR,40.884492,-75.012517,,NULL,,,
XCIG2013_3491,2013_ROT,2013,2,6/27/13,RO,AM,2,T,,Megachile,relativa,Megachile_relativa,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,MR,40.884492,-75.012517,,NULL,,,
XCIG2013_3492,2013_ROT,2013,2,6/27/13,RO,AM,2,T,,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_3493,2013_ROT,2013,2,6/27/13,RO,AM,2,T,,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_3494,2013_ROC,2013,2,6/27/13,RO,PM,2,C,,Andrena,wilkella,Andrena_wilkella,,f,J_Gibbs,,0000-00-00,bee,,DIAR,Dianthus,armeria,Dianthus,armeria,Dianthus_armeria,no,MR,40.885194,-75.013669,,NULL,,,
XCIG2013_3495,2013_ROC,2013,2,6/27/13,RO,AM,2,C,,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,PLLA,Plantago,lanceolata,Plantago,lanceolata,Plantago_lanceolata,no,MR,40.885194,-75.013669,,NULL,,,
XCIG2013_3496,2013_ROT,2013,2,6/27/13,RO,PM,2,T,,Bombus,vagans,Bombus_vagans,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,MR,40.884492,-75.012517,,NULL,,,
XCIG2013_3497,2013_ROT,2013,2,6/27/13,RO,PM,2,T,,Megachile,pugnata,Megachile_pugnata,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,MR,40.884492,-75.012517,,NULL,,,
XCIG2013_3498,2013_ROT,2013,2,6/27/13,RO,PM,2,T,,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,MR,40.884492,-75.012517,,NULL,,,
XCIG2013_3499,2013_ROT,2013,2,6/27/13,RO,PM,2,T,,Halictus,ligatus,Halictus_ligatus,,f,J_Gibbs,,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,MR,40.884492,-75.012517,,NULL,,,
XCIG2013_3500,2013_ROT,2013,2,6/27/13,RO,PM,2,T,,Osmia,pumila_seeTN,Osmia_pumila_seeTN,,f,J_Gibbs,cf,0000-00-00,bee,,COLA5,Coreopsis,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,MR,40.884492,-75.012517,det_not_100percent,NULL,,,
XCIG2013_3501,2013_ROT,2013,2,6/27/13,RO,AM,1,T,,Lasioglossum,pectorale,Lasioglossum_pectorale,,f,J_Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,SM,40.884492,-75.012517,,NULL,,,
XCIG2013_3502,2013_ROT,2013,2,6/27/13,RO,PM,1,T,,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,J_Gibbs,,0000-00-00,bee,,CECY2,Centaurea,cyanus,Centaurea,cyanus,Centaurea_cyanus,yes,SM,40.884492,-75.012517,,1,,,
XCIG2013_4277,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,Megachile,brevis,Megachile_brevis,,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4278,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Curved_butt_yellow_side_fly__,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4279,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,unkown,unkown,unkown_unkown,,,,,0000-00-00,wasp,Pokey_black_butt_wasp___,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4280,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,unkown,unkown,unkown_unkown,,,,,0000-00-00,wasp,Striped_black_yellow_butt_wasp__,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4281,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4282,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4283,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4284,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4285,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,Xylocopa,virginica,Xylocopa_virginica,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4430,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4431,2013_ROT,2013,3,7/26/13,RO,PM,1,T,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,AC,40.884492,-75.012517,,NULL,,,
XCIG2013_4432,2013_ROT,2013,3,7/26/13,RO,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,40.884492,-75.012517,,NULL,,,
XCIG2013_4433,2013_ROT,2013,3,7/26/13,RO,PM,2,T,,Xylocopa,virginica,Xylocopa_virginica,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,40.884492,-75.012517,,NULL,,,
XCIG2013_4434,2013_ROT,2013,3,7/26/13,RO,PM,2,T,,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,40.884492,-75.012517,,NULL,,,
XCIG2013_4435,2013_ROT,2013,3,7/26/13,RO,PM,2,T,,Xylocopa,virginica,Xylocopa_virginica,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,40.884492,-75.012517,,NULL,,,
XCIG2013_4436,2013_ROT,2013,3,7/26/13,RO,PM,2,T,,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,GP,40.884492,-75.012517,,NULL,,,
