uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem.,Problem,status,project
NAT.CIG2012_0093,2012_MAT,2012,1,2012-06-14,MA,AM,1,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,TRPR2,Trifolium,pratense,Trifolium,pratense,no,BGJ,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0094,2012_MAT,2012,2,2012-06-28,MA,AM,2,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,BGJ,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0095,2012_MAT,2012,2,2012-06-28,MA,AM,2,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,BGJ,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0096,2012_MAT,2012,2,2012-06-28,MA,AM,2,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,BGJ,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0097,2012_MAT,2012,2,2012-06-28,MA,AM,3,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0098,2012_MAT,2012,2,2012-06-28,MA,AM,3,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0099,2012_MAT,2012,2,2012-06-28,MA,AM,3,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0100,2012_MAT,2012,2,2012-06-28,MA,AM,3,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0101,2012_MAT,2012,2,2012-06-28,MA,AM,3,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0102,2012_MAT,2012,2,2012-06-28,MA,AM,3,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0103,2012_MAT,2012,2,2012-06-28,MA,AM,1,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GKN,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0104,2012_MAT,2012,2,2012-06-28,MA,PM,2,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,BGJ,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0105,2012_MAT,2012,2,2012-06-28,MA,PM,2,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,BGJ,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0106,2012_MAT,2012,2,2012-06-28,MA,PM,3,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0107,2012_MAT,2012,2,2012-06-28,MA,PM,1,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GKN,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0108,2012_MAT,2012,2,2012-06-28,MA,PM,1,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GKN,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0109,2012_MAT,2012,2,2012-06-28,MA,PM,1,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GKN,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0110,2012_MAT,2012,2,2012-06-28,MA,AM,1,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,PLLA,Plantago,lanceolata,Plantago,lanceolata,no,GKN,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0111,2012_ROT,2012,1,2012-05-31,RO,AM,4,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,ACMI2,Achillea,millefolium,Achillea,millefolium,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0112,2012_ROT,2012,1,2012-06-01,RO,AM,3,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,CECY2,Centaurea,cyanus,Centaurea,cyanus,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0113,2012_ROT,2012,1,2012-06-01,RO,AM,3,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,CECY2,Centaurea,cyanus,Centaurea,cyanus,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0114,2012_ROT,2012,1,2012-05-31,RO,AM,1,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,yes,JWB,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0115,2012_ROT,2012,1,2012-05-31,RO,PM,4,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0116,2012_ROT,2012,1,2012-05-31,RO,PM,4,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0117,2012_ROT,2012,1,2012-06-01,RO,AM,3,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0118,2012_ROT,2012,1,2012-06-01,RO,AM,3,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0119,2012_ROT,2012,1,2012-06-01,RO,AM,3,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0120,2012_ROT,2012,1,2012-06-01,RO,AM,3,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0121,2012_ROT,2012,1,2012-06-01,RO,PM,3,T,R,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0122,2012_ROT,2012,2,2012-06-26,RO,AM,3,T,L,Bombus,bimaculatus,,m,J.Ascher,,11/11/12,bee,NA,CECY2,Centaurea,cyanus,Centaurea,cyanus,yes,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0123,2012_ALT,2012,3,2012-07-27,AL,PM,2,T,R,Bombus,bimaculatus,,q,J.Ascher,,11/11/12,bee,NA,0,unknown,unknown,unknown,lost,unknown,DPC,40.926863,-74.813052,,1,,,lost,NA,CHECK,Davis_CIG
NAT.CIG2012_0124,2012_MAT,2012,1,2012-06-14,MA,PM,1,T,R,Bombus,bimaculatus,,q,J.Ascher,,11/11/12,bee,NA,TRPR2,Trifolium,pratense,Trifolium,pratense,no,BGJ,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0125,2012_MAT,2012,2,2012-06-28,MA,AM,4,T,R,Bombus,bimaculatus,,q,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,JWB,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0126,2012_ROC,2012,3,2012-07-24,RO,AM,2,C,R,Bombus,bimaculatus,,q,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,BGJ,40.885194,-75.013669,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0127,2012_ABT,2012,2,2012-07-09,AB,AM,2,T,R,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.780504,-74.767308,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0128,2012_ABT,2012,2,2012-07-09,AB,AM,4,T,L,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.780504,-74.767308,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0129,2012_ABT,2012,2,2012-07-09,AB,PM,4,T,L,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.780504,-74.767308,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0130,2012_ALT,2012,1,2012-06-13,AL,PM,2,T,R,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,TRPR2,Trifolium,pratense,Trifolium,pratense,no,GKN,40.926863,-74.813052,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0131,2012_BWT,2012,2,2012-07-02,BW,PM,2,T,R,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,yes,GKN,39.536073,-74.932563,,1,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0132,2012_MAT,2012,1,2012-06-14,MA,AM,1,T,R,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,PEDI,Penstemon,digitalis,Penstemon,digitalis,yes,BGJ,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0133,2012_MAT,2012,2,2012-06-28,MA,AM,3,T,R,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0134,2012_MAT,2012,2,2012-06-28,MA,PM,3,T,R,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,39.263113,-74.719499,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0135,2012_ROT,2012,1,2012-05-31,RO,AM,1,T,L,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,TRRE3,Trifolium,repens,Trifolium,repens,no,JWB,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0136,2012_ROT,2012,1,2012-05-31,RO,AM,4,T,L,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,TRRE3,Trifolium,repens,Trifolium,repens,no,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0137,2012_ROT,2012,1,2012-05-31,RO,AM,4,T,L,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,TRRE3,Trifolium,repens,Trifolium,repens,no,GKN,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0138,2012_ROT,2012,1,2012-05-31,RO,AM,1,T,L,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,TRRE3,Trifolium,repens,Trifolium,repens,no,JWB,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0139,2012_ROT,2012,1,2012-05-31,RO,PM,1,T,R,Bombus,bimaculatus,,f,J.Ascher,,11/11/12,bee,NA,TRRE3,Trifolium,repens,Trifolium,repens,no,JWB,40.884492,-75.012517,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0140,2012_DET,2012,2,2012-07-03,DF,AM,4,T,L,Bombus,citrinus,,m,J.Ascher,,11/11/12,bee,NA,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,GKN,39.9198,-74.790006,,NA,,,,NA,KEPT,Davis_CIG
NAT.CIG2012_0141,2012_DET,2012,2,2012-07-03,DF,AM,4,T,L,Bombus,citrinus,,m,J.Ascher,,11/11/12,bee,NA,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,GKN,39.9198,-74.790006,,NA,,,,NA,KEPT,Davis_CIG
NAT.CIG2012_0142,2012_DET,2012,2,2012-07-03,DF,AM,4,T,R,Bombus,citrinus,,m,J.Ascher,,11/11/12,bee,NA,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,GKN,39.9198,-74.790006,,NA,,,,NA,KEPT,Davis_CIG
NAT.CIG2012_0143,2012_BWC,2012,2,2012-07-02,BW,AM,2,C,L,Bombus,fervidus,,m,J.Ascher,,11/11/12,bee,NA,TRPR2,Trifolium,pratense,Trifolium,pratense,no,GKN,39.536493,-74.934855,,NA,,,,NA,KEPT,Davis_CIG
NAT.CIG2012_0144,2012_BWT,2012,1,2012-06-15,BW,PM,1,T,R,Bombus,fervidus,,f,J.Ascher,,11/11/12,bee,NA,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,GKN,39.536073,-74.932563,,NA,,,,NA,KEPT,Davis_CIG
NAT.CIG2012_0145,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0146,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0147,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0148,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0149,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0150,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0151,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0152,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0153,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0154,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0155,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0156,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0157,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0158,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0159,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0160,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0161,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0162,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0163,2012_ABC,2012,1,2012-06-19,AB,AM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0164,2012_ABC,2012,1,2012-06-19,AB,AM,1,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,GKN,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0165,2012_ABC,2012,1,2012-06-19,AB,AM,1,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,GKN,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0166,2012_ABC,2012,1,2012-06-19,AB,AM,1,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,GKN,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0167,2012_ABC,2012,1,2012-06-19,AB,AM,1,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,GKN,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0168,2012_ABC,2012,1,2012-06-19,AB,AM,1,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,GKN,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0169,2012_ABC,2012,1,2012-06-19,AB,AM,1,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,GKN,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0170,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0171,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0172,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0173,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0174,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0175,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0176,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0177,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0178,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0179,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0180,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0181,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,R,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0182,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0183,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0184,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0185,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
NAT.CIG2012_0186,2012_ABC,2012,1,2012-06-19,AB,PM,2,C,L,Bombus,griseocollis,,m,J.Ascher,,11/11/12,bee,NA,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,DPC,39.772882,-74.772184,,NA,,,,NA,CHECK,Davis_CIG
