uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem?
NCIG2013_5415,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5416,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5430,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5431,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5432,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5433,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5434,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5435,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5436,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5437,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5438,2013_DandRC,2013,4,8/27/13,DR,AM,1,C,L,Xylocopa,virginica,Xylocopa_virginica,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_6051,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5475,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5476,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5477,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6023,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6024,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6025,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6026,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6027,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6028,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6029,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6030,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6041,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6042,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6043,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6044,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6045,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6046,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6047,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6048,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6049,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6050,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6052,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6053,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6054,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6055,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6056,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6057,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6058,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6059,2013_DandRC,2013,4,8/27/13,DR,AM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6814,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6815,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6816,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6817,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6818,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6819,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6820,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6821,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6828,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,R,Lasioglossum,versatum,Lasioglossum_versatum,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6829,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6830,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6831,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6832,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6833,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_6834,2013_DandRC,2013,4,8/30/13,DR,AM,3,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
NCIG2013_5800,2013_DandRC,2013,4,8/31/13,DR,AM,4,C,L,unkown,unkown,unkown_unkown,,,,,0000-00-00,fly,Fuzzy_yellow_hair_black_butt_fly_,BIAR,Bidens,aristosa,Bidens,aristosa,Bidens_aristosa,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6639,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,2ndp,
NCIG2013_5424,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,JZ,40.299382,-74.565924,,1,,,
NCIG2013_5425,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5426,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5427,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5428,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_5429,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,,
NCIG2013_6635,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,2ndp,
NCIG2013_6636,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,2ndp,
NCIG2013_6637,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,2ndp,
NCIG2013_6638,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,2ndp,
NCIG2013_6640,2013_DandRC,2013,4,8/27/13,DR,PM,1,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,JZ,40.299382,-74.565924,,NULL,,2ndp,
NCIG2013_5417,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,MR,40.299382,-74.565924,,1,,,
NCIG2013_5445,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5446,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5447,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5448,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,R,Xylocopa,virginica,Xylocopa_virginica,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5460,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5461,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5462,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5463,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5464,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5465,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5466,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5467,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5468,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5469,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5470,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5471,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5472,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_5473,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,NULL,,,
NCIG2013_6031,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,MR,40.299382,-74.565924,,1,,,
NCIG2013_6032,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,MR,40.299382,-74.565924,,1,,,
NCIG2013_6033,2013_DandRC,2013,4,8/27/13,DR,PM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,SOCA6,Solidago,canadensis,Solidago,canadensis,Solidago_canadensis,no,MR,40.299382,-74.565924,,1,,,
NCIG2013_6822,2013_DandRC,2013,4,8/30/13,DR,PM,3,C,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,BIAR,Bidens,aristosa,Bidens,aristosa,Bidens_aristosa,no,MR,40.299382,-74.565924,,NULL,,2ndp,
NCIG2013_6824,2013_DandRC,2013,4,8/30/13,DR,PM,3,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,LYSA2,Lythrum,salicaria,Lythrum,salicaria,Lythrum_salicaria,no,MR,40.299382,-74.565924,,1,,2ndp,
